dataset,splits,vocals,dynamics_rms_mean,dynamics_rms_std,pitch_pitch_mean,rhythm_attacktime_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,rhythm_pulseclarity_mean,rhythm_tempo_mean,rhythm_tempo_std,spectral_brightness_mean,spectral_brightness_std,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,spectral_flatness_std,spectral_inharmonicity_mean,spectral_irregularity_mean,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_mfcc_mean_1,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_std_1,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_novelty_mean,spectral_novelty_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_roughness_mean,spectral_skewness_mean,spectral_skewness_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_spread_mean,spectral_spread_std,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,tonal_hcdf_mean,tonal_hcdf_std,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std,genre_indicator,genre_mechanical,genre_nature,genre_quiet,genre_society,emotion_types
0,1,1,-0.4722955953418166,-0.4765521269697639,-0.8515729583670499,-0.3962676403060004,-1.1245381200812576,-0.1855409360857706,-0.4811435506353324,-0.6661846697710248,0.9387299549670108,-0.5597034981027932,0.6869048356671523,-0.205491628664501,0.0788294481168752,0.3241286499391347,0.7330620392995862,-0.9062801007992112,0.9534332435006704,-0.4774725610726673,-0.2967223822094668,0.3049338774021132,-0.714410474469892,-1.7050819914857975,-1.0571800453711828,-0.906493969907378,1.309110187764579,0.2008943791912039,1.4464949746100408,0.5082274921248519,-0.1830514851485571,-0.7280872549473165,-0.5054884297289058,-0.7479002750718314,0.6693569202679104,0.1023669739004437,0.4533121812988208,-0.1280742023351498,-0.3624331506502979,-0.124070719513999,0.2594779791979833,0.2240523941054708,-0.0392526471139661,0.0965623853827374,-0.2237242706253207,-0.2565926120808334,0.2398309456611225,-0.2412525906435855,-0.0069429418536682,0.1087955573958401,0.948627775633072,0.5559734655688882,-0.239145683062349,-0.2079985669095191,-0.353232878339056,0.0749277843614152,-0.3120460400870301,1.1702969455224643,0.5728693917695097,0.0259695455259798,0.5937071188686883,0.5489576540499458,-0.4655665217243402,-0.4491885797597844,-0.2486954965618507,0.9868080956194606,-0.0627523568367834,0.8203776242474431,-0.4841909576328401,-0.8997681586973989,False,False,False,False,False,"Negative Arousal, Positive Valence"
0,1,0,-0.5057380453454458,-0.3561700566334009,1.1530779414306866,-0.3959178647457226,-0.637752848687131,-0.8512717571235827,-0.3314569195191101,-0.7573037359147494,-0.4142484557321649,-0.3752967373079535,1.0671197478276278,-0.1904245551171179,0.273572370538825,0.5461577183500288,1.845342756998428,-1.896360108405084,-1.521003096741026,-0.3955166373950751,-0.1472310510753707,-0.6872272985943335,0.1580094301136616,0.234655105345117,0.2880775860579333,0.366550993273052,0.1462672201604176,-0.6550879045192403,-0.522865236222833,-0.1940308277967677,0.1795819450963494,0.166726980660247,0.2958349637487715,0.0586046514299714,-1.3074323737235996,-0.8823136245776009,-0.7729493250249139,-0.872225024569297,-0.8504130142333869,-1.1774971504297065,-1.1857261361516402,-0.9022217798534454,-1.0852486170167803,-0.8816134271702188,-0.9497771767116816,-0.8838811949693279,-1.0261805141535305,-0.9381237369347374,-0.7840452836373014,0.0399297204639968,0.7790403110023347,0.6049756058886314,0.9934689224121228,-0.2086705307443334,-0.2288014996462536,0.1980878579269298,-0.7157112619086404,3.0818655119991982,0.6730404339618469,0.4886351048518901,-1.1763861655305636,-1.068316199258012,-0.4734912547914817,-0.343536778116289,3.239517326816761,1.1514083499692342,-0.2666925938942713,-0.1093802163277837,0.1988276481324852,0.4467792083531899,False,False,False,False,False,"Negative Arousal, Positive Valence"
0,1,1,-0.6766005395581353,-0.7123020890793648,-0.3574412284728591,0.1085109595088625,-0.8000149362915266,0.3890434467637462,0.6087010388927006,-0.5786252084628557,-0.8299487104274452,1.246125312104013,1.1319776772915096,3.446947363687682,3.020925301895846,2.545267553704316,1.705742216717868,0.8856568859153929,-1.0859001389775085,-0.7854383327001321,-0.5181412552500545,-0.0727969913093724,-0.6709347761463113,-0.8134993901871859,-0.3089434613054512,-1.147231276268588,0.2852093816187007,0.0099407362579692,0.149380335549682,-0.1439993603013939,0.5774073254886216,0.2957667941735384,0.1643750607808129,-0.6163493186334854,0.4320026236734029,0.0814152153358354,0.1018519362011386,0.032297726375227,0.0321186480285722,1.0706868542176773,1.5951876147082482,0.5527663731288832,0.7363183217204213,0.226794968635155,-0.0679541070971648,0.167997735849607,0.6012630961569491,-0.6158328247388181,-0.7600111905924468,3.161181590953471,0.5292311636857243,2.1810670291233194,-0.763104865140322,-0.209082439054626,-1.5193673787176565,0.2515126975557841,1.4030650054237468,0.0457927183227063,3.1299702872300563,1.2511404482405482,0.3658897720215065,-0.0566056178435489,-0.6593676674863093,-0.665711353023181,1.6254723077092204,1.9122493800140845,-0.5446959483095325,0.6120956173325137,-0.0987274190219284,0.2485535075300923,False,False,False,False,False,"Negative Arousal, Positive Valence"
0,1,1,0.1397338589280372,0.4557925920219987,0.6710034695646995,-0.3253681342376965,0.092424810549294,0.4049143204978111,1.993241414348859,1.815444893042152,-1.6872008524840036,-0.854215689672414,-0.1851946036093936,-0.9732346354236908,-0.7629309158169528,-1.044988755911444,-0.8518827533657641,0.060874800437837,-0.1833763732631272,1.149292142399544,0.2658513212938115,0.5652511093440054,1.3392165859389091,2.0087584716746094,1.798632998557007,1.5597875011961069,-0.9995870001615532,-0.4396998149212782,-0.8366232913427109,0.1824454653226046,0.1286642999744758,-0.1167273482891529,1.0148610177201052,1.24551096679499,-0.4249069681215521,-0.0965706243462438,-0.0242044727294929,0.3168219740999844,0.2999143306464116,0.1262430077779257,0.3648824923285255,0.2943749059169885,0.0892413523289499,0.6339005075761772,0.0083160208793057,-0.0805456703707723,0.1381213957728495,1.0651809259233511,1.1001770889617897,-0.9529350331443894,-0.8133572187784743,-1.334150279081739,-0.7656309811876982,-0.1501449129652801,1.1562588581199869,-0.0938029586055732,-0.5395350289901648,0.1958823712295088,-1.3855630441579667,-0.7274964194192971,-0.3723920665273208,0.346021113218631,0.2263609739678591,0.4865424200269613,0.5871751484439743,0.1227881252108033,0.0245976002974467,-0.1813978891655721,-0.0704202660242806,0.3429963562982791,False,False,False,False,False,"Positive Arousal, Positive Valence"
0,1,1,0.6784633031806473,0.1271967568518636,0.2124724121465027,-0.4138788397659861,0.1735556064967265,-0.8627981064971836,-0.6489193792128028,0.6020422597371484,1.7201818150181876,-0.6035371116391564,-0.9174921879536811,-0.7084933653659715,-0.9641297538859558,-0.99707191872361,-1.0505356196529716,0.3501105907214722,0.506756374426521,0.336344846482728,-0.3100949600733892,0.4993666578387766,-0.4468075863670061,-1.1889732360426963,0.4125434698441514,-0.34333778443912,-0.4483147908687503,-1.8462649540652536,-2.620120811623164,0.6255231964811359,-1.2523293384895389,-2.9619014006678364,0.2622807601591725,0.1137435227544323,-0.652290060494428,0.1476540048351252,-0.2238189674967697,0.3878303962692234,0.5696570650890211,-0.6853152924286824,-0.7075035834367457,-0.0029176239012272,-0.2714461776866791,-0.0175566173195501,-0.2378798944387184,0.2326534022535551,0.0790416393709114,0.224873933321239,-0.059377682385461,-0.6902808424038747,-1.0155670347142034,-1.089370220553083,-0.9913952202936772,0.0300645332305664,0.4598759701001786,-0.6488439600166134,-0.1991927094595637,-0.9307567866208288,-1.33179437352674,-1.0783876996278907,-0.5149727350002352,-0.2904474797964272,0.6628216829815214,-0.0378682186184472,-0.692741010800124,-0.8180392763352309,1.3112645558228455,0.3080813611517415,-1.9787391705025048,1.0098997948634534,False,False,False,False,False,"Positive Arousal, Positive Valence"
0,1,0,-0.6044344351843028,-0.6389279427723001,-0.736843789026717,-0.2966165831828639,-1.2867997119761232,-0.4407415151856436,-0.1831594914758926,0.6320390761461707,1.8956280140414423,-0.2557381534277401,1.1349401559385697,0.2265213092187063,0.7695174406200195,0.7998511294639946,1.1381525796967304,0.3878974901845689,0.1145195829726683,-0.5645508515328898,-0.3321301653211796,-0.0107499153493728,-0.3397473366659786,0.1642588793737509,0.1619257997770011,0.964204391109782,0.8838063724645174,0.651278200423823,0.5748547319493542,-0.2571476502483029,0.277574394198823,-0.3537742187081387,-0.0064214906930983,0.3261966177776011,-0.0716403368711357,0.0580299295342199,0.204194763253731,-0.2319637073472928,0.5039288546606383,-0.1489995094275545,0.1910349425551271,-0.2644034938204433,-0.2591289256859682,-0.0417609352947801,0.2630356273073744,0.1139036492293186,-0.41439238231282,-1.4022914101556276,-1.4426371726291882,0.66540659234207,1.5417902304320064,1.160884178917228,0.1665164018818808,-0.2087037594213482,-0.539817341709192,0.1842039924564953,-0.0212524291764569,1.0698746415244342,1.2664393755236822,0.6480887676879481,2.104050033621932,0.8549071765567509,-0.5997998473891585,-0.6045737265969486,-0.6768663768665765,0.5062012974913336,0.4424374071942526,-0.0183483661746724,-1.0646438912484069,-1.2033636053377146,False,False,False,False,False,"Negative Arousal, Positive Valence"
0,1,1,-0.0378699373290438,-0.0093142545292185,-0.4226241241245376,-0.4093142687043612,0.4980787902864578,-0.1013947474786238,0.6497194764365691,0.1104994928847708,-0.5191308425271809,-0.8335593033182898,-0.3774391148968615,-0.679254157343199,-0.4559242615165966,-0.3872928665637186,-0.3419427742751068,-0.7239069270306682,0.2020339452404687,-0.2808826704197468,-0.2497294731029387,0.210680310285138,0.4917686546581533,0.127122995419829,0.1217880976381436,0.1806194362604782,0.475501246030911,-0.0106060074629257,0.6003792211943677,0.125713823599427,0.2931174446323958,0.0580849726116818,0.2639254816553481,0.3799149072129518,-0.3597871550482436,-0.5620640428903676,-0.5055179274019916,-0.3652595019470808,-0.5277652309895932,-0.3737782756226151,-0.3765278204554839,-0.4777492987643368,-0.4075224855040592,-0.6164182910937868,-0.3821763068693595,-0.5290541626824742,-0.4372900041945551,0.3952139949519526,1.846605287970458,-0.4654336078860629,0.2181435606103476,-0.1911674258977737,-0.3390680286192384,-0.1975220809952138,-0.0430507761817083,-0.1388562737454942,-0.8265354810596911,0.9364616167183878,-0.2281196945314719,-0.2559893725906498,-0.4931730196250062,-0.3373800718755802,0.0741500206013619,0.2273850808534033,0.8052133815118295,-0.102757245262193,0.4337302373232927,-0.1274732098973958,-0.5820329821658136,0.83153293598009,False,False,False,False,False,"Negative Arousal, Negative Valence"
0,1,1,-0.350983224450807,-0.5019155135349053,0.2016093897731475,-0.3952882687372226,0.8226024697857188,0.1007562810206214,-0.6870042336716571,-0.5073079617317393,0.5835188790983575,-0.9869134762862208,-0.952951474355134,-0.9579440858040088,-0.9401708406352798,-0.9350912966997076,-0.9343245695425028,0.5540649853130819,0.0715559619166022,1.0384327060395262,0.0753608680979798,1.0048129483922943,-0.2847552922314301,0.0954821888132379,0.1623687623932592,0.9056144894261556,-0.3140295515253564,-0.0561613405843857,-0.0646088424247069,-0.2306324161959606,0.1706104452456197,-0.0818330479816765,-0.5708295860167979,-0.4404001046537004,-0.2900664433785155,-0.2540731919906255,-0.1439416390654782,0.2300611558402367,-0.1944086627095622,-0.2854404827935645,-0.6409058247425943,-0.2971776390662686,-0.4380756690382907,-0.1700811624285377,-0.3391614005698335,-0.2654722541003503,-0.3072081602239285,0.512305297584283,0.3567080425502353,-0.9924927221464286,-0.9578371969153686,-1.2497924072936055,-0.6817048917160007,-0.20060937166674,1.255387862553375,-0.2554647194501047,-0.4501901430353999,-0.7256020356132216,-1.1265310850876462,-0.7835759867433445,-0.438851162639872,-0.8012832556533717,-0.3528204981082565,-0.5150724106389688,-0.2090043787085839,-0.6772489151226454,0.315922576792245,0.0656683154534068,0.067329634329916,1.0337485411198462,False,False,False,False,False,"Negative Arousal, Positive Valence"
0,1,1,-0.2212053936192596,-0.0398171741215631,-0.9144119383079516,-0.3347071416971129,-0.637752848687131,-0.4223182518425936,-0.6328622607147257,-1.0163545564940608,1.595088249352475,-1.0711576191409131,0.0681990852479267,-0.884439093491572,-0.5689259114368749,-0.8628335847336694,-0.6201970538848143,-0.8662481219537886,2.163658769219638,0.8714494188200643,0.8107976255216619,1.1936607491294775,-0.6256212360599439,-0.8412016379152428,0.0442630284106287,-0.2592067503622176,0.1518089432748724,-0.6369111686032572,-0.2841809228011767,0.2117792349585333,0.1378294030385967,-1.5994596546110964,-1.093544698312803,-2.0791275633569466,1.329714103358902,0.1684496012240965,-0.097591768225742,0.086940553644206,0.0664354364401512,-0.1650863600615066,0.6922555697908883,0.102292068147686,2.094106063696647,0.1681229776573301,0.1242778650508387,-0.0228898331911231,0.0800405724501712,0.0609301190176589,0.0415943781843639,-0.9385524336208716,-0.2697771521777444,-1.22377773879992,-0.0652448432761478,-0.203224973744114,1.1587072644192518,1.3060020090424145,-0.8002575734259371,1.044376318848641,-0.9799676905486842,-0.4109549686233482,0.4838063088527363,-0.2151029794348253,-0.4012981382314812,-0.3325602703107332,-1.3604366361215952,-0.6482008454952761,1.9315373666436848,-0.5105203074409883,-1.1419588882702023,-0.9267453526566264,False,False,False,False,False,"Positive Arousal, Positive Valence"
0,1,1,-0.3558761049668977,-0.4621781484221385,-0.1724578124927819,-0.4031407300654586,-0.4754912567922656,1.233525685142896,-0.2380625703717572,-0.9471659498801376,-0.865687062481218,-0.0387327495498997,-0.0788393587458526,-0.2922230922137161,-0.3036310730582495,-0.177638717066199,-0.1569659217305314,0.6177493497638569,-0.4387913414726507,-0.3676722398749977,-0.2317070282114918,0.1384702671009341,0.3226156082572656,-0.4080798934664053,0.4247084133354211,0.3218919289428844,-0.0675052460588865,0.093258193737695,0.1800160819060452,-0.4230901631753116,-0.5836530625630421,-0.3563233607964291,0.0911967358736087,0.3661859979560516,-0.2367597483230409,-0.2444171641304144,-0.2021548697034801,-0.1127306054511421,-0.2531852896698197,-0.0102679084169275,-0.4092635305584744,-0.0282121557459282,-0.5714965692814915,-0.1787829485542748,-0.2088573675264061,-0.0265752556449059,0.2647523800151238,1.0824507937066106,0.5299989056153883,-0.1924855535743938,0.2106264648432051,-0.0822460178772948,0.0527451987804046,-0.2004995627651853,-0.2404958144643845,-0.0440133338764799,0.4333873633837445,-0.3276187369768263,-0.2329873085720753,0.0403026774599795,0.5963767084417166,-0.0586044694583766,-0.3228543183177078,-0.4815662503930932,0.3753924821460496,-0.2281861202473031,0.3353079137086817,0.0425678615224925,-0.2045232325566948,1.213702293765517,False,False,False,False,False,"Positive Arousal, Positive Valence"
