dataset,splits,vocals,arousal,valence,dynamics_rms_mean,dynamics_rms_std,pitch_pitch_mean,rhythm_attacktime_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,rhythm_pulseclarity_mean,rhythm_tempo_mean,rhythm_tempo_std,spectral_brightness_mean,spectral_brightness_std,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,spectral_flatness_std,spectral_inharmonicity_mean,spectral_irregularity_mean,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_mfcc_mean_1,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_std_1,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_novelty_mean,spectral_novelty_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_roughness_mean,spectral_skewness_mean,spectral_skewness_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_spread_mean,spectral_spread_std,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,tonal_hcdf_mean,tonal_hcdf_std,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std,genre_indicator,genre_mechanical,genre_nature,genre_quiet,genre_society
0,1,1,-0.518549052,0.302555647,-0.47229559534181664,-0.4765521269697639,-0.8515729583670499,-0.3962676403060004,-1.1245381200812576,-0.18554093608577066,-0.4811435506353324,-0.6661846697710248,0.9387299549670107,-0.5597034981027932,0.6869048356671523,-0.20549162866450102,0.0788294481168752,0.32412864993913476,0.7330620392995862,-0.9062801007992112,0.9534332435006705,-0.4774725610726673,-0.29672238220946684,0.30493387740211325,-0.714410474469892,-1.7050819914857975,-1.0571800453711828,-0.9064939699073779,1.309110187764579,0.20089437919120395,1.4464949746100408,0.5082274921248519,-0.1830514851485571,-0.7280872549473165,-0.5054884297289058,-0.7479002750718314,0.6693569202679104,0.10236697390044375,0.45331218129882084,-0.12807420233514982,-0.36243315065029796,-0.12407071951399902,0.2594779791979833,0.22405239410547087,-0.03925264711396615,0.0965623853827374,-0.2237242706253207,-0.2565926120808334,0.23983094566112254,-0.2412525906435855,-0.006942941853668222,0.10879555739584013,0.948627775633072,0.5559734655688882,-0.239145683062349,-0.20799856690951912,-0.353232878339056,0.07492778436141527,-0.31204604008703013,1.1702969455224643,0.5728693917695097,0.02596954552597989,0.5937071188686883,0.5489576540499458,-0.4655665217243402,-0.44918857975978443,-0.24869549656185078,0.9868080956194606,-0.06275235683678348,0.8203776242474431,-0.4841909576328401,-0.8997681586973989,False,False,False,False,False
0,1,0,-0.929101401,0.564715581,-0.5057380453454458,-0.3561700566334009,1.1530779414306866,-0.39591786474572266,-0.637752848687131,-0.8512717571235827,-0.33145691951911016,-0.7573037359147494,-0.4142484557321649,-0.37529673730795354,1.0671197478276278,-0.19042455511711792,0.27357237053882505,0.5461577183500288,1.845342756998428,-1.8963601084050838,-1.521003096741026,-0.3955166373950751,-0.1472310510753707,-0.6872272985943335,0.15800943011366167,0.234655105345117,0.2880775860579333,0.366550993273052,0.14626722016041765,-0.6550879045192403,-0.522865236222833,-0.1940308277967677,0.17958194509634942,0.16672698066024705,0.29583496374877155,0.058604651429971476,-1.3074323737235996,-0.8823136245776009,-0.7729493250249139,-0.872225024569297,-0.8504130142333869,-1.1774971504297065,-1.1857261361516402,-0.9022217798534454,-1.0852486170167803,-0.8816134271702188,-0.9497771767116815,-0.8838811949693279,-1.0261805141535303,-0.9381237369347374,-0.7840452836373014,0.03992972046399685,0.7790403110023347,0.6049756058886314,0.9934689224121228,-0.20867053074433345,-0.22880149964625365,0.19808785792692984,-0.7157112619086404,3.0818655119991982,0.6730404339618469,0.48863510485189016,-1.1763861655305636,-1.0683161992580121,-0.47349125479148174,-0.343536778116289,3.239517326816761,1.1514083499692342,-0.2666925938942713,-0.10938021632778375,0.1988276481324852,0.4467792083531899,False,False,False,False,False
0,1,1,-0.940643034,0.345424567,-0.6766005395581353,-0.7123020890793648,-0.3574412284728591,0.10851095950886251,-0.8000149362915266,0.38904344676374625,0.6087010388927006,-0.5786252084628557,-0.8299487104274452,1.246125312104013,1.1319776772915096,3.446947363687682,3.0209253018958466,2.545267553704316,1.705742216717868,0.8856568859153929,-1.0859001389775083,-0.7854383327001321,-0.5181412552500545,-0.0727969913093724,-0.6709347761463113,-0.8134993901871859,-0.30894346130545125,-1.1472312762685881,0.2852093816187007,0.009940736257969242,0.14938033554968208,-0.14399936030139396,0.5774073254886216,0.29576679417353846,0.16437506078081296,-0.6163493186334854,0.4320026236734029,0.08141521533583543,0.10185193620113868,0.03229772637522705,0.032118648028572255,1.0706868542176773,1.5951876147082482,0.5527663731288832,0.7363183217204213,0.22679496863515508,-0.06795410709716487,0.167997735849607,0.6012630961569491,-0.6158328247388181,-0.7600111905924468,3.161181590953471,0.5292311636857243,2.1810670291233194,-0.763104865140322,-0.20908243905462603,-1.5193673787176565,0.25151269755578415,1.4030650054237468,0.04579271832270633,3.1299702872300563,1.2511404482405482,0.3658897720215065,-0.056605617843548915,-0.6593676674863093,-0.665711353023181,1.6254723077092204,1.9122493800140845,-0.5446959483095325,0.6120956173325137,-0.0987274190219284,0.24855350753009237,False,False,False,False,False
0,1,1,0.475680132,0.193734542,0.13973385892803722,0.45579259202199873,0.6710034695646995,-0.3253681342376965,0.092424810549294,0.4049143204978111,1.993241414348859,1.815444893042152,-1.6872008524840036,-0.854215689672414,-0.1851946036093936,-0.9732346354236907,-0.7629309158169528,-1.0449887559114441,-0.8518827533657641,0.060874800437837,-0.18337637326312725,1.149292142399544,0.2658513212938115,0.5652511093440054,1.3392165859389091,2.0087584716746094,1.7986329985570073,1.5597875011961067,-0.9995870001615533,-0.43969981492127824,-0.8366232913427109,0.1824454653226046,0.12866429997447587,-0.11672734828915296,1.0148610177201052,1.24551096679499,-0.4249069681215521,-0.09657062434624389,-0.024204472729492957,0.31682197409998447,0.2999143306464116,0.12624300777792574,0.3648824923285255,0.29437490591698856,0.08924135232894993,0.6339005075761772,0.008316020879305785,-0.0805456703707723,0.13812139577284957,1.0651809259233511,1.1001770889617897,-0.9529350331443894,-0.8133572187784743,-1.334150279081739,-0.7656309811876982,-0.1501449129652801,1.1562588581199869,-0.09380295860557329,-0.5395350289901648,0.1958823712295088,-1.3855630441579667,-0.7274964194192971,-0.3723920665273208,0.346021113218631,0.22636097396785912,0.48654242002696135,0.5871751484439743,0.12278812521080334,0.024597600297446797,-0.1813978891655721,-0.07042026602428067,0.3429963562982791,False,False,False,False,False
0,1,1,0.901071723,0.429513603,0.6784633031806473,0.12719675685186366,0.21247241214650273,-0.4138788397659861,0.17355560649672658,-0.8627981064971836,-0.6489193792128028,0.6020422597371484,1.7201818150181876,-0.6035371116391564,-0.9174921879536811,-0.7084933653659715,-0.9641297538859558,-0.9970719187236101,-1.0505356196529716,0.35011059072147227,0.506756374426521,0.33634484648272805,-0.3100949600733892,0.4993666578387766,-0.4468075863670061,-1.1889732360426963,0.41254346984415147,-0.34333778443912005,-0.4483147908687503,-1.8462649540652534,-2.620120811623164,0.6255231964811359,-1.2523293384895389,-2.9619014006678364,0.26228076015917257,0.11374352275443234,-0.652290060494428,0.1476540048351252,-0.2238189674967697,0.3878303962692234,0.5696570650890211,-0.6853152924286824,-0.7075035834367457,-0.002917623901227232,-0.27144617768667917,-0.01755661731955019,-0.2378798944387184,0.23265340225355513,0.07904163937091147,0.22487393332123906,-0.05937768238546102,-0.6902808424038747,-1.0155670347142034,-1.089370220553083,-0.9913952202936773,0.030064533230566418,0.4598759701001786,-0.6488439600166134,-0.19919270945956377,-0.9307567866208288,-1.3317943735267401,-1.0783876996278907,-0.5149727350002352,-0.2904474797964272,0.6628216829815214,-0.03786821861844724,-0.692741010800124,-0.8180392763352309,1.3112645558228457,0.3080813611517415,-1.9787391705025046,1.0098997948634534,False,False,False,False,False
0,1,0,-0.815333883,0.54987634,-0.6044344351843028,-0.6389279427723001,-0.736843789026717,-0.2966165831828639,-1.2867997119761232,-0.44074151518564364,-0.18315949147589264,0.6320390761461707,1.8956280140414423,-0.25573815342774014,1.1349401559385697,0.22652130921870633,0.7695174406200195,0.7998511294639946,1.1381525796967304,0.3878974901845689,0.11451958297266832,-0.5645508515328898,-0.3321301653211796,-0.01074991534937286,-0.33974733666597867,0.1642588793737509,0.1619257997770011,0.964204391109782,0.8838063724645174,0.651278200423823,0.5748547319493542,-0.2571476502483029,0.277574394198823,-0.35377421870813874,-0.006421490693098378,0.3261966177776011,-0.07164033687113579,0.05802992953421991,0.20419476325373104,-0.23196370734729288,0.5039288546606383,-0.14899950942755452,0.19103494255512718,-0.2644034938204433,-0.2591289256859682,-0.041760935294780116,0.2630356273073744,0.1139036492293186,-0.41439238231282,-1.4022914101556276,-1.4426371726291882,0.66540659234207,1.5417902304320064,1.160884178917228,0.16651640188188085,-0.2087037594213482,-0.539817341709192,0.18420399245649538,-0.021252429176456974,1.0698746415244342,1.2664393755236822,0.6480887676879481,2.104050033621932,0.8549071765567509,-0.5997998473891585,-0.6045737265969486,-0.6768663768665765,0.5062012974913336,0.4424374071942526,-0.01834836617467245,-1.0646438912484069,-1.2033636053377146,False,False,False,False,False
0,1,1,-0.124484749,-0.249793899,-0.03786993732904386,-0.009314254529218554,-0.42262412412453765,-0.4093142687043612,0.49807879028645785,-0.10139474747862381,0.6497194764365691,0.11049949288477084,-0.5191308425271809,-0.8335593033182898,-0.3774391148968615,-0.679254157343199,-0.45592426151659665,-0.3872928665637186,-0.34194277427510683,-0.7239069270306682,0.20203394524046878,-0.2808826704197468,-0.2497294731029387,0.21068031028513803,0.4917686546581533,0.12712299541982902,0.12178809763814363,0.1806194362604782,0.47550124603091104,-0.010606007462925714,0.6003792211943677,0.12571382359942704,0.29311744463239586,0.05808497261168181,0.2639254816553481,0.37991490721295185,-0.3597871550482436,-0.5620640428903676,-0.5055179274019916,-0.3652595019470808,-0.5277652309895932,-0.3737782756226151,-0.3765278204554839,-0.47774929876433686,-0.4075224855040592,-0.6164182910937868,-0.38217630686935955,-0.5290541626824742,-0.4372900041945551,0.3952139949519526,1.846605287970458,-0.4654336078860629,0.21814356061034762,-0.1911674258977737,-0.3390680286192384,-0.19752208099521384,-0.04305077618170831,-0.13885627374549425,-0.8265354810596911,0.9364616167183878,-0.22811969453147196,-0.25598937259064986,-0.49317301962500626,-0.3373800718755802,0.07415002060136196,0.22738508085340337,0.8052133815118295,-0.10275724526219301,0.4337302373232927,-0.1274732098973958,-0.5820329821658136,0.83153293598009,False,False,False,False,False
0,1,1,-0.254740313,0.287716406,-0.35098322445080704,-0.5019155135349053,0.20160938977314755,-0.39528826873722267,0.8226024697857188,0.1007562810206214,-0.6870042336716571,-0.5073079617317393,0.5835188790983575,-0.9869134762862207,-0.9529514743551339,-0.9579440858040088,-0.9401708406352798,-0.9350912966997075,-0.9343245695425029,0.5540649853130819,0.07155596191660225,1.0384327060395262,0.07536086809797986,1.0048129483922943,-0.28475529223143015,0.09548218881323793,0.16236876239325929,0.9056144894261557,-0.31402955152535644,-0.056161340584385724,-0.06460884242470696,-0.23063241619596062,0.17061044524561972,-0.08183304798167657,-0.5708295860167979,-0.4404001046537004,-0.2900664433785155,-0.2540731919906255,-0.14394163906547827,0.2300611558402367,-0.19440866270956225,-0.2854404827935645,-0.6409058247425943,-0.29717763906626865,-0.43807566903829076,-0.1700811624285377,-0.33916140056983357,-0.2654722541003503,-0.30720816022392855,0.512305297584283,0.3567080425502353,-0.9924927221464286,-0.9578371969153686,-1.2497924072936055,-0.6817048917160007,-0.20060937166674006,1.255387862553375,-0.25546471945010474,-0.45019014303539995,-0.7256020356132216,-1.1265310850876462,-0.7835759867433445,-0.43885116263987206,-0.8012832556533717,-0.35282049810825655,-0.5150724106389688,-0.20900437870858393,-0.6772489151226454,0.315922576792245,0.06566831545340684,0.06732963432991605,1.0337485411198462,False,False,False,False,False
0,1,1,0.325638912,0.205276175,-0.22120539361925967,-0.039817174121563145,-0.9144119383079515,-0.33470714169711296,-0.637752848687131,-0.42231825184259364,-0.6328622607147257,-1.0163545564940608,1.595088249352475,-1.0711576191409133,0.06819908524792674,-0.884439093491572,-0.5689259114368749,-0.8628335847336694,-0.6201970538848143,-0.8662481219537886,2.163658769219638,0.8714494188200643,0.8107976255216619,1.1936607491294777,-0.6256212360599439,-0.8412016379152428,0.044263028410628756,-0.25920675036221763,0.1518089432748724,-0.6369111686032572,-0.28418092280117674,0.21177923495853332,0.13782940303859673,-1.5994596546110964,-1.093544698312803,-2.0791275633569466,1.329714103358902,0.16844960122409652,-0.09759176822574203,0.086940553644206,0.0664354364401512,-0.16508636006150665,0.6922555697908883,0.10229206814768609,2.094106063696647,0.1681229776573301,0.12427786505083874,-0.022889833191123195,0.08004057245017121,0.06093011901765895,0.04159437818436397,-0.9385524336208716,-0.2697771521777444,-1.22377773879992,-0.06524484327614787,-0.20322497374411405,1.1587072644192518,1.3060020090424145,-0.8002575734259371,1.044376318848641,-0.9799676905486842,-0.4109549686233482,0.4838063088527363,-0.21510297943482537,-0.4012981382314812,-0.33256027031073326,-1.3604366361215952,-0.6482008454952761,1.9315373666436848,-0.5105203074409883,-1.1419588882702025,-0.9267453526566264,False,False,False,False,False
0,1,1,0.121187139,0.147568013,-0.3558761049668977,-0.4621781484221385,-0.17245781249278191,-0.4031407300654586,-0.4754912567922656,1.233525685142896,-0.2380625703717572,-0.9471659498801377,-0.865687062481218,-0.03873274954989971,-0.07883935874585264,-0.2922230922137161,-0.3036310730582495,-0.177638717066199,-0.15696592173053142,0.6177493497638569,-0.43879134147265075,-0.3676722398749977,-0.23170702821149186,0.13847026710093413,0.32261560825726565,-0.40807989346640533,0.42470841333542114,0.32189192894288443,-0.06750524605888657,0.09325819373769506,0.1800160819060452,-0.4230901631753116,-0.5836530625630421,-0.3563233607964291,0.09119673587360874,0.3661859979560516,-0.2367597483230409,-0.24441716413041445,-0.20215486970348015,-0.1127306054511421,-0.25318528966981974,-0.010267908416927582,-0.4092635305584744,-0.028212155745928252,-0.5714965692814915,-0.1787829485542748,-0.20885736752640618,-0.02657525564490591,0.2647523800151238,1.0824507937066106,0.5299989056153883,-0.19248555357439387,0.21062646484320519,-0.08224601787729488,0.052745198780404644,-0.20049956276518538,-0.24049581446438453,-0.04401333387647999,0.43338736338374456,-0.32761873697682636,-0.23298730857207536,0.04030267745997953,0.5963767084417166,-0.058604469458376676,-0.32285431831770783,-0.4815662503930932,0.3753924821460496,-0.2281861202473031,0.3353079137086817,0.042567861522492596,-0.2045232325566948,1.213702293765517,False,False,False,False,False
